task_type,priority,difficulty,estimated_minutes,task_id,status,source,assignment_log_count,required_qualification_codes,shift_id,shift_date,shift_start_time,shift_actual_start_time,shift_actual_end_time,employee_id,employee_code,cargo_id,cargo_code,created_at,assigned_at,started_at,completed_at,due_at,queue_wait_minutes,assignment_to_start_minutes,fact_execution_minutes,total_cycle_minutes,actual_minutes_db,task_age_minutes,emp_task_assigned_count,emp_task_completed_count,emp_shift_score,minutes_into_shift,emp_profile_performance_factor,emp_profile_sigma,emp_profile_sample_count,emp_profile_mean_minutes,emp_profile_has_mean,emp_profile_source_kind,task_required_qual_count,emp_modifier_factor_product,emp_modifier_sigma_bonus_sum,emp_modifier_sample_count_sum,emp_required_modifier_count,label_true_minutes
DISPATCH_CARGO,4,5,20,3828,completed,auto,1,DISPATCH,27,2026-06-17,2026-06-17T09:00:00+00:00,2026-06-17T09:00:00+00:00,2026-06-17T18:00:00+00:00,14,E0014,787,SIMSHIFT-2026-06-10-C-TCHHEJ7I,2026-06-17T15:40:00+00:00,2026-06-17T15:40:00+00:00,2026-06-17T15:46:00+00:00,2026-06-17T16:09:00+00:00,2026-06-17T17:59:00+00:00,0,6,23,29,23,0,4,4,8,400,1.1542,0.1244,14,21.0714,1,mixed,1,1.0,0.0,0,0,23
MOVE_BETWEEN_SLOTS,3,1,16,3829,completed,auto,1,MOVE,27,2026-06-17,2026-06-17T09:00:00+00:00,2026-06-17T09:00:00+00:00,2026-06-17T18:00:00+00:00,3,E0003,707,SIMSHIFT-2026-06-08-C-JMKSGTYD,2026-06-17T13:38:00+00:00,2026-06-17T15:11:00+00:00,2026-06-17T15:14:00+00:00,2026-06-17T15:32:00+00:00,2026-06-17T15:49:00+00:00,93,3,18,114,18,93,6,6,16,371,1.0421,0.0614,5,19.4,1,mixed,1,1.0,0.0,0,0,18
DISPATCH_CARGO,4,1,17,3830,completed,auto,1,DISPATCH,27,2026-06-17,2026-06-17T09:00:00+00:00,2026-06-17T09:00:00+00:00,2026-06-17T18:00:00+00:00,4,E0004,707,SIMSHIFT-2026-06-08-C-JMKSGTYD,2026-06-17T15:38:00+00:00,2026-06-17T15:40:00+00:00,2026-06-17T15:47:00+00:00,2026-06-17T16:05:00+00:00,2026-06-17T16:41:00+00:00,2,7,18,27,18,2,5,5,13,400,1.0918,0.1483,16,19.875,1,mixed,1,1.0,0.0,0,0,18
GENERAL,0,4,12,3831,completed,auto,1,,27,2026-06-17,2026-06-17T09:00:00+00:00,2026-06-17T09:00:00+00:00,2026-06-17T18:00:00+00:00,6,E0006,,,2026-06-17T13:55:00+00:00,2026-06-17T15:12:00+00:00,2026-06-17T15:14:00+00:00,2026-06-17T15:26:00+00:00,2026-06-17T15:49:00+00:00,77,2,12,91,12,77,5,5,18,372,0.953,0.0722,0,0.0,0,synthetic,0,1.0,0.0,0,0,12
PUTAWAY_TO_RACK,5,4,21,3832,completed,auto,1,MOVE,27,2026-06-17,2026-06-17T09:00:00+00:00,2026-06-17T09:00:00+00:00,2026-06-17T18:00:00+00:00,9,E0009,1010,SIMSHIFT-2026-06-16-C-XR1D8FIT,2026-06-17T13:57:00+00:00,2026-06-17T15:14:00+00:00,2026-06-17T15:18:00+00:00,2026-06-17T15:38:00+00:00,2026-06-17T14:59:00+00:00,77,4,20,101,20,77,4,4,17,374,1.1829,0.1619,20,24.75,1,mixed,1,1.0,0.0,0,0,20
PUTAWAY_TO_RACK,4,1,19,3833,completed,auto,1,MOVE,27,2026-06-17,2026-06-17T09:00:00+00:00,2026-06-17T09:00:00+00:00,2026-06-17T18:00:00+00:00,13,E0013,1008,SIMSHIFT-2026-06-16-C-LIE9J2YP,2026-06-17T13:55:00+00:00,2026-06-17T15:14:00+00:00,2026-06-17T15:18:00+00:00,2026-06-17T15:44:00+00:00,2026-06-17T15:37:00+00:00,79,4,26,109,26,79,5,5,17,374,1.0758,0.1538,19,22.6842,1,mixed,1,1.0,0.0,0,0,26
PUTAWAY_TO_RACK,6,3,21,3834,completed,auto,1,MOVE,27,2026-06-17,2026-06-17T09:00:00+00:00,2026-06-17T09:00:00+00:00,2026-06-17T18:00:00+00:00,5,E0005,1012,SIMSHIFT-2026-06-16-C-90QIS621,2026-06-17T13:55:00+00:00,2026-06-17T15:16:00+00:00,2026-06-17T15:21:00+00:00,2026-06-17T15:47:00+00:00,2026-06-17T15:07:00+00:00,81,5,26,112,26,81,5,5,16,376,1.1584,0.133,18,24.3889,1,mixed,1,1.0,0.0,0,0,26
PUTAWAY_TO_RACK,5,2,20,3835,completed,auto,1,MOVE,27,2026-06-17,2026-06-17T09:00:00+00:00,2026-06-17T09:00:00+00:00,2026-06-17T18:00:00+00:00,6,E0006,1011,SIMSHIFT-2026-06-16-C-TMTRT4MO,2026-06-17T13:55:00+00:00,2026-06-17T15:27:00+00:00,2026-06-17T15:30:00+00:00,2026-06-17T15:54:00+00:00,2026-06-17T15:56:00+00:00,92,3,24,119,24,92,6,6,22,387,1.2225,0.1194,33,25.3333,1,mixed,1,1.0,0.0,0,0,24
MOVE_BETWEEN_SLOTS,3,5,19,3836,completed,auto,1,MOVE,27,2026-06-17,2026-06-17T09:00:00+00:00,2026-06-17T09:00:00+00:00,2026-06-17T18:00:00+00:00,3,E0003,685,SIMSHIFT-2026-06-08-C-AD4XO11Q,2026-06-17T13:55:00+00:00,2026-06-17T15:35:00+00:00,2026-06-17T15:40:00+00:00,2026-06-17T16:04:00+00:00,2026-06-17T16:05:00+00:00,100,5,24,129,24,100,7,7,17,395,1.0421,0.0614,5,19.4,1,mixed,1,1.0,0.0,0,0,24
DISPATCH_CARGO,5,3,18,3837,completed,auto,1,DISPATCH,27,2026-06-17,2026-06-17T09:00:00+00:00,2026-06-17T09:00:00+00:00,2026-06-17T18:00:00+00:00,7,E0007,685,SIMSHIFT-2026-06-08-C-AD4XO11Q,2026-06-17T16:07:00+00:00,2026-06-17T16:07:00+00:00,2026-06-17T16:10:00+00:00,2026-06-17T16:31:00+00:00,2026-06-17T16:55:00+00:00,0,3,21,24,21,0,3,3,9,427,1.2041,0.0876,17,22.2941,1,mixed,1,1.0,0.0,0,0,21
MOVE_BETWEEN_SLOTS,4,4,19,3838,completed,auto,1,FORKLIFT;MOVE,27,2026-06-17,2026-06-17T09:00:00+00:00,2026-06-17T09:00:00+00:00,2026-06-17T18:00:00+00:00,2,E0002,623,SIMSHIFT-2026-06-06-C-MVA7M92K,2026-06-17T13:55:00+00:00,2026-06-17T15:42:00+00:00,2026-06-17T15:47:00+00:00,2026-06-17T16:22:00+00:00,2026-06-17T15:27:00+00:00,107,5,35,147,35,107,7,7,20,402,1.2578,0.252,25,22.24,1,mixed,2,1.0076,0.0233,20,1,35
DISPATCH_CARGO,5,4,19,3839,completed,auto,1,DISPATCH,27,2026-06-17,2026-06-17T09:00:00+00:00,2026-06-17T09:00:00+00:00,2026-06-17T18:00:00+00:00,8,E0008,623,SIMSHIFT-2026-06-06-C-MVA7M92K,2026-06-17T16:28:00+00:00,2026-06-17T16:28:00+00:00,2026-06-17T16:32:00+00:00,2026-06-17T16:57:00+00:00,2026-06-17T18:40:00+00:00,0,4,25,29,25,0,5,5,10,448,1.2796,0.1005,19,23.7368,1,mixed,1,1.0,0.0,0,0,25
MOVE_BETWEEN_SLOTS,4,3,18,3840,completed,auto,1,MOVE,27,2026-06-17,2026-06-17T09:00:00+00:00,2026-06-17T09:00:00+00:00,2026-06-17T18:00:00+00:00,15,E0015,763,SIMSHIFT-2026-06-10-C-2SM6UZPU,2026-06-17T13:55:00+00:00,2026-06-17T15:40:00+00:00,2026-06-17T15:45:00+00:00,2026-06-17T16:11:00+00:00,2026-06-17T15:51:00+00:00,105,5,26,136,26,105,6,6,21,400,1.2084,0.0873,19,21.9474,1,mixed,1,1.0,0.0,0,0,26
DISPATCH_CARGO,5,4,19,3841,completed,auto,1,DISPATCH,27,2026-06-17,2026-06-17T09:00:00+00:00,2026-06-17T09:00:00+00:00,2026-06-17T18:00:00+00:00,14,E0014,763,SIMSHIFT-2026-06-10-C-2SM6UZPU,2026-06-17T16:13:00+00:00,2026-06-17T16:14:00+00:00,2026-06-17T16:17:00+00:00,2026-06-17T16:39:00+00:00,2026-06-17T18:06:00+00:00,1,3,22,26,22,1,5,5,13,434,1.1542,0.1244,14,21.0714,1,mixed,1,1.0,0.0,0,0,22
MOVE_BETWEEN_SLOTS,3,5,20,3842,completed,auto,1,MOVE,27,2026-06-17,2026-06-17T09:00:00+00:00,2026-06-17T09:00:00+00:00,2026-06-17T18:00:00+00:00,9,E0009,761,SIMSHIFT-2026-06-10-C-OE02TVVJ,2026-06-17T13:55:00+00:00,2026-06-17T15:41:00+00:00,2026-06-17T15:48:00+00:00,2026-06-17T16:16:00+00:00,2026-06-17T14:51:00+00:00,106,7,28,141,28,106,5,5,21,401,1.0906,0.1095,14,19.9286,1,mixed,1,1.0,0.0,0,0,28
DISPATCH_CARGO,5,3,19,3843,completed,auto,1,DISPATCH,27,2026-06-17,2026-06-17T09:00:00+00:00,2026-06-17T09:00:00+00:00,2026-06-17T18:00:00+00:00,4,E0004,761,SIMSHIFT-2026-06-10-C-OE02TVVJ,2026-06-17T16:22:00+00:00,2026-06-17T16:23:00+00:00,2026-06-17T16:30:00+00:00,2026-06-17T16:55:00+00:00,2026-06-17T18:16:00+00:00,1,7,25,33,25,1,6,6,14,443,1.0918,0.1483,16,19.875,1,mixed,1,1.0,0.0,0,0,25
PUTAWAY_TO_RACK,5,2,20,3844,completed,auto,1,MOVE,27,2026-06-17,2026-06-17T09:00:00+00:00,2026-06-17T09:00:00+00:00,2026-06-17T18:00:00+00:00,12,E0012,1015,SIMSHIFT-2026-06-16-C-VAL4EO5G,2026-06-17T13:55:00+00:00,2026-06-17T15:45:00+00:00,2026-06-17T15:49:00+00:00,2026-06-17T16:10:00+00:00,2026-06-17T16:05:00+00:00,110,4,21,135,21,110,6,6,18,405,1.0553,0.1468,27,21.7778,1,mixed,1,1.0,0.0,0,0,21
RECEIVE_TO_INBOUND,4,4,15,3845,completed,auto,1,RECEIVE,27,2026-06-17,2026-06-17T09:00:00+00:00,2026-06-17T09:00:00+00:00,2026-06-17T18:00:00+00:00,13,E0013,1021,SIMSHIFT-2026-06-16-C-QFU2QIU1,2026-06-17T13:55:00+00:00,2026-06-17T15:46:00+00:00,2026-06-17T15:52:00+00:00,2026-06-17T16:07:00+00:00,2026-06-17T15:02:00+00:00,111,6,15,132,15,111,6,6,18,406,1.2634,0.1933,28,18.75,1,mixed,1,1.0,0.0,0,0,15
RECEIVE_TO_INBOUND,3,5,16,3846,completed,auto,1,RECEIVE,27,2026-06-17,2026-06-17T09:00:00+00:00,2026-06-17T09:00:00+00:00,2026-06-17T18:00:00+00:00,5,E0005,1022,SIMSHIFT-2026-06-16-C-E8K2H3XJ,2026-06-17T13:55:00+00:00,2026-06-17T15:48:00+00:00,2026-06-17T15:53:00+00:00,2026-06-17T16:14:00+00:00,2026-06-17T15:23:00+00:00,113,5,21,139,21,113,6,6,19,408,1.2719,0.1647,29,19.069,1,mixed,1,1.0,0.0,0,0,21
RECEIVE_TO_INBOUND,4,1,13,3847,completed,auto,1,RECEIVE,27,2026-06-17,2026-06-17T09:00:00+00:00,2026-06-17T09:00:00+00:00,2026-06-17T18:00:00+00:00,1,E0001,1023,SIMSHIFT-2026-06-16-C-8EWGB35O,2026-06-17T13:55:00+00:00,2026-06-17T15:53:00+00:00,2026-06-17T15:56:00+00:00,2026-06-17T16:18:00+00:00,2026-06-17T15:05:00+00:00,118,3,22,143,22,118,7,7,25,413,1.0703,0.1341,29,15.6897,1,mixed,1,1.0,0.0,0,0,22
GENERAL,1,1,10,3848,completed,auto,1,,27,2026-06-17,2026-06-17T09:00:00+00:00,2026-06-17T09:00:00+00:00,2026-06-17T18:00:00+00:00,6,E0006,,,2026-06-17T14:03:00+00:00,2026-06-17T15:55:00+00:00,2026-06-17T15:57:00+00:00,2026-06-17T16:07:00+00:00,2026-06-17T15:10:00+00:00,112,2,10,124,10,112,7,7,24,415,0.953,0.0722,0,0.0,0,synthetic,0,1.0,0.0,0,0,10
RECEIVE_TO_INBOUND,3,3,14,3849,completed,auto,1,RECEIVE,27,2026-06-17,2026-06-17T09:00:00+00:00,2026-06-17T09:00:00+00:00,2026-06-17T18:00:00+00:00,11,E0011,1024,SIMSHIFT-2026-06-16-C-EXJRL1R8,2026-06-17T13:56:00+00:00,2026-06-17T15:57:00+00:00,2026-06-17T16:01:00+00:00,2026-06-17T16:18:00+00:00,2026-06-17T15:07:00+00:00,121,4,17,142,17,121,6,6,15,417,1.1801,0.1375,30,16.9667,1,mixed,1,1.0,0.0,0,0,17
RECEIVE_TO_INBOUND,4,1,13,3850,completed,auto,1,RECEIVE,27,2026-06-17,2026-06-17T09:00:00+00:00,2026-06-17T09:00:00+00:00,2026-06-17T18:00:00+00:00,3,E0003,1025,SIMSHIFT-2026-06-16-C-R7HEIID4,2026-06-17T14:00:00+00:00,2026-06-17T16:06:00+00:00,2026-06-17T16:11:00+00:00,2026-06-17T16:27:00+00:00,2026-06-17T16:13:00+00:00,126,5,16,147,16,126,8,8,22,426,1.2715,0.1243,29,17.931,1,mixed,1,1.0,0.0,0,0,16
RECEIVE_TO_INBOUND,4,2,13,3851,completed,auto,1,RECEIVE,27,2026-06-17,2026-06-17T09:00:00+00:00,2026-06-17T09:00:00+00:00,2026-06-17T18:00:00+00:00,6,E0006,1026,SIMSHIFT-2026-06-16-C-KUEFYLF4,2026-06-17T14:04:00+00:00,2026-06-17T16:09:00+00:00,2026-06-17T16:14:00+00:00,2026-06-17T16:27:00+00:00,2026-06-17T14:51:00+00:00,125,5,13,143,13,125,8,8,25,429,1.0333,0.1789,31,14.4839,1,mixed,1,1.0,0.0,0,0,13
GENERAL,2,2,11,3852,completed,auto,1,,27,2026-06-17,2026-06-17T09:00:00+00:00,2026-06-17T09:00:00+00:00,2026-06-17T18:00:00+00:00,13,E0013,,,2026-06-17T14:16:00+00:00,2026-06-17T16:10:00+00:00,2026-06-17T16:17:00+00:00,2026-06-17T16:30:00+00:00,2026-06-17T14:52:00+00:00,114,7,13,134,13,114,7,7,22,430,1.0133,0.1085,12,11.9167,1,mixed,0,1.0,0.0,0,0,13
PUTAWAY_TO_RACK,6,1,19,3853,completed,auto,1,MOVE,27,2026-06-17,2026-06-17T09:00:00+00:00,2026-06-17T09:00:00+00:00,2026-06-17T18:00:00+00:00,12,E0012,1013,SIMSHIFT-2026-06-16-C-O2IZR3PG,2026-06-17T14:19:00+00:00,2026-06-17T16:12:00+00:00,2026-06-17T16:17:00+00:00,2026-06-17T16:37:00+00:00,2026-06-17T15:37:00+00:00,113,5,20,138,20,113,7,7,20,432,1.0553,0.1468,27,21.7778,1,mixed,1,1.0,0.0,0,0,20
PUTAWAY_TO_RACK,6,2,19,3854,completed,auto,1,MOVE,27,2026-06-17,2026-06-17T09:00:00+00:00,2026-06-17T09:00:00+00:00,2026-06-17T18:00:00+00:00,15,E0015,1014,SIMSHIFT-2026-06-16-C-HZLLYQGV,2026-06-17T14:20:00+00:00,2026-06-17T16:14:00+00:00,2026-06-17T16:19:00+00:00,2026-06-17T16:42:00+00:00,2026-06-17T15:46:00+00:00,114,5,23,142,23,114,7,7,24,434,1.1392,0.1419,26,23.4231,1,mixed,1,1.0,0.0,0,0,23
RECEIVE_TO_INBOUND,3,4,15,3855,completed,auto,1,RECEIVE,27,2026-06-17,2026-06-17T09:00:00+00:00,2026-06-17T09:00:00+00:00,2026-06-17T18:00:00+00:00,5,E0005,1027,SIMSHIFT-2026-06-16-C-KIMAQK1C,2026-06-17T14:21:00+00:00,2026-06-17T16:16:00+00:00,2026-06-17T16:18:00+00:00,2026-06-17T16:41:00+00:00,2026-06-17T14:57:00+00:00,115,2,23,140,23,115,7,7,24,436,1.2719,0.1647,29,19.069,1,mixed,1,1.0,0.0,0,0,23
RECEIVE_TO_INBOUND,5,5,17,3856,completed,auto,1,RECEIVE,27,2026-06-17,2026-06-17T09:00:00+00:00,2026-06-17T09:00:00+00:00,2026-06-17T18:00:00+00:00,9,E0009,1028,SIMSHIFT-2026-06-16-C-HRG2KEXA,2026-06-17T14:24:00+00:00,2026-06-17T16:18:00+00:00,2026-06-17T16:21:00+00:00,2026-06-17T16:41:00+00:00,2026-06-17T15:30:00+00:00,114,3,20,137,20,114,6,6,26,438,0.9996,0.1251,28,14.8929,1,mixed,1,1.0,0.0,0,0,20
RECEIVE_TO_INBOUND,4,2,14,3857,completed,auto,1,RECEIVE,27,2026-06-17,2026-06-17T09:00:00+00:00,2026-06-17T09:00:00+00:00,2026-06-17T18:00:00+00:00,1,E0001,1029,SIMSHIFT-2026-06-16-C-SSCVSDNC,2026-06-17T14:25:00+00:00,2026-06-17T16:20:00+00:00,2026-06-17T16:24:00+00:00,2026-06-17T16:44:00+00:00,2026-06-17T15:03:00+00:00,115,4,20,139,20,115,8,8,26,440,1.0703,0.1341,29,15.6897,1,mixed,1,1.0,0.0,0,0,20
GENERAL,1,5,13,3858,completed,auto,1,,27,2026-06-17,2026-06-17T09:00:00+00:00,2026-06-17T09:00:00+00:00,2026-06-17T18:00:00+00:00,11,E0011,,,2026-06-17T14:30:00+00:00,2026-06-17T16:21:00+00:00,2026-06-17T16:23:00+00:00,2026-06-17T16:37:00+00:00,2026-06-17T16:36:00+00:00,111,2,14,127,14,111,7,7,18,441,0.9138,0.1185,0,0.0,0,synthetic,0,1.0,0.0,0,0,14
GENERAL,2,2,11,3859,completed,auto,1,,27,2026-06-17,2026-06-17T09:00:00+00:00,2026-06-17T09:00:00+00:00,2026-06-17T18:00:00+00:00,2,E0002,,,2026-06-17T14:38:00+00:00,2026-06-17T16:24:00+00:00,2026-06-17T16:27:00+00:00,2026-06-17T16:41:00+00:00,2026-06-17T16:37:00+00:00,106,3,14,123,14,106,8,8,24,444,1.0659,0.1057,0,0.0,0,synthetic,0,1.0,0.0,0,0,14
PUTAWAY_TO_RACK,5,1,19,3860,completed,auto,1,MOVE,27,2026-06-17,2026-06-17T09:00:00+00:00,2026-06-17T09:00:00+00:00,2026-06-17T18:00:00+00:00,10,E0010,1017,SIMSHIFT-2026-06-16-C-TBJII2MB,2026-06-17T14:41:00+00:00,2026-06-17T16:28:00+00:00,2026-06-17T16:32:00+00:00,2026-06-17T16:56:00+00:00,2026-06-17T16:51:00+00:00,107,4,24,135,24,107,5,5,12,448,1.1397,0.0887,28,23.7143,1,mixed,1,1.0,0.0,0,0,24
RECEIVE_TO_INBOUND,3,4,15,3861,completed,auto,1,RECEIVE,27,2026-06-17,2026-06-17T09:00:00+00:00,2026-06-17T09:00:00+00:00,2026-06-17T18:00:00+00:00,6,E0006,1030,SIMSHIFT-2026-06-16-C-1OQXMD99,2026-06-17T14:43:00+00:00,2026-06-17T16:29:00+00:00,2026-06-17T16:35:00+00:00,2026-06-17T16:52:00+00:00,2026-06-17T15:49:00+00:00,106,6,17,129,17,106,9,9,27,449,1.0333,0.1789,31,14.4839,1,mixed,1,1.0,0.0,0,0,17
RECEIVE_TO_INBOUND,4,5,16,3862,completed,auto,1,RECEIVE,27,2026-06-17,2026-06-17T09:00:00+00:00,2026-06-17T09:00:00+00:00,2026-06-17T18:00:00+00:00,3,E0003,1031,SIMSHIFT-2026-06-16-C-5H239UO3,2026-06-17T14:45:00+00:00,2026-06-17T16:30:00+00:00,2026-06-17T16:32:00+00:00,2026-06-17T16:54:00+00:00,2026-06-17T15:47:00+00:00,105,2,22,129,22,105,9,9,23,450,1.2715,0.1243,29,17.931,1,mixed,1,1.0,0.0,0,0,22
RECEIVE_TO_INBOUND,4,3,14,3863,completed,auto,1,RECEIVE,27,2026-06-17,2026-06-17T09:00:00+00:00,2026-06-17T09:00:00+00:00,2026-06-17T18:00:00+00:00,13,E0013,1032,SIMSHIFT-2026-06-16-C-JPJA7Z17,2026-06-17T14:46:00+00:00,2026-06-17T16:32:00+00:00,2026-06-17T16:35:00+00:00,2026-06-17T16:57:00+00:00,2026-06-17T16:30:00+00:00,106,3,22,131,22,106,8,8,24,452,1.2634,0.1933,28,18.75,1,mixed,1,1.0,0.0,0,0,22
PUTAWAY_TO_RACK,5,3,21,3864,completed,auto,1,MOVE,27,2026-06-17,2026-06-17T09:00:00+00:00,2026-06-17T09:00:00+00:00,2026-06-17T18:00:00+00:00,7,E0007,1016,SIMSHIFT-2026-06-16-C-QVHT6SDY,2026-06-17T14:47:00+00:00,2026-06-17T16:34:00+00:00,2026-06-17T16:36:00+00:00,2026-06-17T16:59:00+00:00,2026-06-17T15:30:00+00:00,107,2,23,132,23,107,4,4,12,454,1.1223,0.1592,24,23.125,1,mixed,1,1.0,0.0,0,0,23
RECEIVE_TO_INBOUND,5,3,15,3865,completed,auto,1,RECEIVE,27,2026-06-17,2026-06-17T09:00:00+00:00,2026-06-17T09:00:00+00:00,2026-06-17T18:00:00+00:00,12,E0012,1033,SIMSHIFT-2026-06-16-C-05SQFA7N,2026-06-17T14:48:00+00:00,2026-06-17T16:39:00+00:00,2026-06-17T16:44:00+00:00,2026-06-17T17:04:00+00:00,2026-06-17T16:05:00+00:00,111,5,20,136,20,111,8,8,21,459,1.2512,0.2016,24,18.25,1,mixed,1,1.0,0.0,0,0,20
RECEIVE_TO_INBOUND,4,1,13,3866,completed,auto,1,RECEIVE,27,2026-06-17,2026-06-17T09:00:00+00:00,2026-06-17T09:00:00+00:00,2026-06-17T18:00:00+00:00,14,E0014,1034,SIMSHIFT-2026-06-16-C-FC4C526O,2026-06-17T14:49:00+00:00,2026-06-17T16:40:00+00:00,2026-06-17T16:44:00+00:00,2026-06-17T16:57:00+00:00,2026-06-17T15:53:00+00:00,111,4,13,128,13,111,6,6,17,460,1.0583,0.1869,31,15.8387,1,mixed,1,1.0,0.0,0,0,13
GENERAL,1,4,12,3867,completed,auto,1,,27,2026-06-17,2026-06-17T09:00:00+00:00,2026-06-17T09:00:00+00:00,2026-06-17T18:00:00+00:00,11,E0011,,,2026-06-17T15:16:00+00:00,2026-06-17T16:40:00+00:00,2026-06-17T16:46:00+00:00,2026-06-17T16:57:00+00:00,2026-06-17T16:38:00+00:00,84,6,11,101,11,84,8,8,23,460,0.9138,0.1185,0,0.0,0,synthetic,0,1.0,0.0,0,0,11
PUTAWAY_TO_RACK,5,5,22,3868,completed,auto,1,FORKLIFT;MOVE,27,2026-06-17,2026-06-17T09:00:00+00:00,2026-06-17T09:00:00+00:00,2026-06-17T18:00:00+00:00,2,E0002,1019,SIMSHIFT-2026-06-16-C-F1FK8RVV,2026-06-17T15:20:00+00:00,2026-06-17T16:42:00+00:00,2026-06-17T16:49:00+00:00,2026-06-17T17:21:00+00:00,2026-06-17T17:23:00+00:00,82,7,32,121,32,82,9,9,26,462,1.1661,0.1499,30,24.3667,1,mixed,2,0.9883,0.0,22,1,32
PUTAWAY_TO_RACK,6,5,23,3869,completed,auto,1,MOVE,27,2026-06-17,2026-06-17T09:00:00+00:00,2026-06-17T09:00:00+00:00,2026-06-17T18:00:00+00:00,5,E0005,1020,SIMSHIFT-2026-06-16-C-CMRX9W6R,2026-06-17T15:20:00+00:00,2026-06-17T16:42:00+00:00,2026-06-17T16:47:00+00:00,2026-06-17T17:18:00+00:00,2026-06-17T16:26:00+00:00,82,5,31,118,31,82,8,8,28,462,1.1584,0.133,18,24.3889,1,mixed,1,1.0,0.0,0,0,31
RECEIVE_TO_INBOUND,4,1,13,3870,completed,auto,1,RECEIVE,27,2026-06-17,2026-06-17T09:00:00+00:00,2026-06-17T09:00:00+00:00,2026-06-17T18:00:00+00:00,9,E0009,1035,SIMSHIFT-2026-06-16-C-31JXB9QH,2026-06-17T15:20:00+00:00,2026-06-17T16:44:00+00:00,2026-06-17T16:48:00+00:00,2026-06-17T17:03:00+00:00,2026-06-17T16:53:00+00:00,84,4,15,103,15,84,7,7,31,464,0.9996,0.1251,28,14.8929,1,mixed,1,1.0,0.0,0,0,15
RECEIVE_TO_INBOUND,3,5,16,3871,completed,auto,1,RECEIVE,27,2026-06-17,2026-06-17T09:00:00+00:00,2026-06-17T09:00:00+00:00,2026-06-17T18:00:00+00:00,15,E0015,1036,SIMSHIFT-2026-06-16-C-AN0LG1SB,2026-06-17T15:20:00+00:00,2026-06-17T16:45:00+00:00,2026-06-17T16:47:00+00:00,2026-06-17T17:10:00+00:00,2026-06-17T16:23:00+00:00,85,2,23,110,23,85,8,8,26,465,1.3131,0.1099,18,18.7778,1,mixed,1,1.0,0.0,0,0,23
RECEIVE_TO_INBOUND,3,1,13,3872,completed,auto,1,FORKLIFT;RECEIVE,27,2026-06-17,2026-06-17T09:00:00+00:00,2026-06-17T09:00:00+00:00,2026-06-17T18:00:00+00:00,1,E0001,1037,SIMSHIFT-2026-06-16-C-W5QBEZEU,2026-06-17T15:20:00+00:00,2026-06-17T16:46:00+00:00,2026-06-17T16:49:00+00:00,2026-06-17T17:02:00+00:00,2026-06-17T16:25:00+00:00,86,3,13,102,13,86,9,9,28,466,1.0703,0.1341,29,15.6897,1,mixed,2,0.9962,0.0,27,1,13
GENERAL,0,3,12,3873,completed,auto,1,,27,2026-06-17,2026-06-17T09:00:00+00:00,2026-06-17T09:00:00+00:00,2026-06-17T18:00:00+00:00,6,E0006,,,2026-06-17T15:33:00+00:00,2026-06-17T16:54:00+00:00,2026-06-17T16:58:00+00:00,2026-06-17T17:10:00+00:00,2026-06-17T16:08:00+00:00,81,4,12,97,12,81,10,10,31,474,0.953,0.0722,0,0.0,0,synthetic,0,1.0,0.0,0,0,12
RECEIVE_TO_INBOUND,3,4,15,3874,completed,auto,1,RECEIVE,27,2026-06-17,2026-06-17T09:00:00+00:00,2026-06-17T09:00:00+00:00,2026-06-17T18:00:00+00:00,4,E0004,1038,SIMSHIFT-2026-06-16-C-4N0GTYQJ,2026-06-17T15:37:00+00:00,2026-06-17T16:56:00+00:00,2026-06-17T17:00:00+00:00,2026-06-17T17:19:00+00:00,2026-06-17T16:39:00+00:00,79,4,19,102,19,79,7,7,17,476,1.1648,0.1298,21,16.5714,1,mixed,1,1.0,0.0,0,0,19
RECEIVE_TO_INBOUND,4,4,15,3875,completed,auto,1,FORKLIFT;RECEIVE,27,2026-06-17,2026-06-17T09:00:00+00:00,2026-06-17T09:00:00+00:00,2026-06-17T18:00:00+00:00,11,E0011,1039,SIMSHIFT-2026-06-16-C-8H2QBY92,2026-06-17T15:37:00+00:00,2026-06-17T17:00:00+00:00,2026-06-17T17:06:00+00:00,2026-06-17T17:23:00+00:00,2026-06-17T16:15:00+00:00,83,6,17,106,17,83,9,9,27,480,1.1801,0.1375,30,16.9667,1,mixed,2,1.0042,0.006,25,1,17
GENERAL,2,3,12,3876,completed,auto,1,,27,2026-06-17,2026-06-17T09:00:00+00:00,2026-06-17T09:00:00+00:00,2026-06-17T18:00:00+00:00,3,E0003,,,2026-06-17T15:41:00+00:00,2026-06-17T16:57:00+00:00,2026-06-17T17:00:00+00:00,2026-06-17T17:15:00+00:00,2026-06-17T17:03:00+00:00,76,3,15,94,15,76,10,10,28,477,1.127,0.0969,11,13.5455,1,mixed,0,1.0,0.0,0,0,15
GENERAL,1,5,13,3877,completed,auto,1,,27,2026-06-17,2026-06-17T09:00:00+00:00,2026-06-17T09:00:00+00:00,2026-06-17T18:00:00+00:00,10,E0010,,,2026-06-17T17:12:00+00:00,2026-06-17T17:12:00+00:00,2026-06-17T17:17:00+00:00,2026-06-17T17:32:00+00:00,2026-06-17T19:01:00+00:00,0,5,15,20,15,0,6,6,13,492,1.0218,0.0638,0,0.0,0,synthetic,0,1.0,0.0,0,0,15
